for - wren: 1.004541, 1.035805, 1.00544, 0.996851, 1.029503, 1.010964, 1.019973, 1.001985, 1.022681, 1.004747, 1.014106, 1.026759, 0.997614, 1.005813, 1.00284, 1.005279, 1.034226, 0.994556, 1.000473, 1.001586, 1.024301, 1.01227, 1.034059, 1.023418, 1.001195, 1.00509, 0.999064, 0.991167, 1.051187, 0.991715, 0.999249, 0.989457, 1.020401, 0.991161, 1.002885, 1.025362, 0.988993, 1.008128, 1.058268, 1.038945, 1.000991, 1.057603, 1.049018, 1.064069, 1.064909, 1.044841, 1.06626, 1.034038, 1.058535, 1.050581, 1.079768, 1.037933, 1.014902, 1.046167, 1.036132, 1.066455, 1.055089, 1.02656, 1.007953, 1.027192, 1.005672, 1.034462, 1.024709, 1.030222, 1.027182, 1.027977, 1.026931, 1.022816, 1.110007, 1.030789, 1.090003, 1.050735, 1.093034, 1.033896, 1.090367, 1.068156, 1.090036, 1.031092, 1.091357, 1.029771, 1.100514, 1.07554, 1.09155, 1.085684, 1.076183, 1.032573, 1.114663, 1.106265, 1.086382, 1.058015, 1.107986, 1.074271, 1.021834, 1.031067, 1.044086, 1.110736, 1.010985, 0.994548, 1.098611, 1.101047, 1.065183, 1.099, 1.027376, 1.005974, 1.103725, 1.065635, 1.069945, 1.095676, 1.068522, 0.949735, 1.050365, 1.067102, 1.042029, 1.123157, 1.066239, 1.1456, 1.071495, 1.054276, 1.051113, 1.113769, 1.040167, 1.050605, 1.083748, 1.053564, 1.052371, 1.080676, 1.056774, 1.075755, 1.056026, 1.054718, 1.044351, 1.120081, 1.135175, 1.067791, 1.113607, 1.133564, 1.059147, 1.124782, 1.121242, 1.013209, 1.067451, 1.063422, 1.063171, 1.053931, 1.067567, 1.070664, 1.138237, 1.110764, 1.116449, 1.065767, 1.108558, 1.083769, 1.071253, 1.070435, 1.061326, 1.123345, 1.119496, 1.114529, 1.076898, 1.064471, 1.130128, 1.059634, 1.083967, 1.062284, 1.119726, 1.079703, 1.085738, 1.06709, 1.07244, 1.093457, 1.15991, 1.077602, 1.061609, 1.1471, 1.071277, 1.088977, 1.005548, 1.088774, 1.009108, 1.129352, 1.095287, 1.077112, 1.117151, 1.132654, 1.142702, 1.009859, 1.050639, 1.169691, 1.02064, 1.13097, 1.137246, 1.147267, 1.081559, 1.141032, 0.968018, 1.144983, 1.026001, 1.137878, 1.165419, 1.108213, 1.100399, 1.138558, 1.142961, 1.070314, 1.139996, 1.160917, 1.050213, 1.148328, 1.092223, 1.024281, 1.16453, 1.151308, 1.043375, 1.030692, 1.010355, 1.15581, 1.0338, 1.023609, 1.011809, 1.044153, 1.004229, 1.031184, 1.006597, 1.032937, 1.018171, 0.990636, 1.029655, 1.024799, 1.003849, 1.102718, 1.048186, 1.024062, 1.009668, 1.024879, 1.114873, 1.040661, 1.059336, 1.035784, 1.007359, 1.087588, 1.049072, 1.074487, 1.032844, 1.017415, 1.068, 1.045246, 1.066564, 1.03075, 1.05937, 1.037128, 1.007566, 1.08729, 1.033882, 1.066117, 1.026459, 1.077197, 1.024921, 1.015837, 1.005317, 1.141277, 1.011461, 0.991706, 0.941662, 1.003774, 1.079074, 1.032581, 1.024599, 1.017825, 1.10006, 1.036893, 1.023311, 1.141811, 1.030549, 1.005052, 1.155688, 1.092356, 1.142889, 1.082274, 1.092135, 1.016546, 1.123621, 1.123229, 1.079726, 1.122924, 1.067336, 1.062342, 1.059249, 1.030302, 1.122817, 1.115037, 1.071287, 1.159404, 1.067335, 1.141384, 1.006646, 1.124163, 1.077883, 1.077744, 1.077634, 1.005651, 1.060309, 1.115804, 1.119267, 1.034542, 1.213242, 1.117054, 1.11271, 1.074739, 1.124809, 1.129531, 1.13859, 1.059151, 1.058287, 1.112957, 1.016797, 1.151372, 1.064647, 1.118003, 1.133244, 1.138537, 1.107173, 1.072417, 1.146286, 1.069903, 1.050458, 1.024619, 1.063024, 1.074256, 1.143672, 1.052856, 1.10912, 1.109256, 1.110491, 1.084543, 1.111377, 1.052479, 1.116246, 1.05671, 1.065328, 1.044729, 1.117732, 1.052376, 1.097468, 1.074142, 1.04274, 1.114583, 1.061556, 1.11984, 1.106393, 1.056197, 1.083906, 1.144407, 1.104899, 1.067735, 1.133047, 1.078895, 1.076495, 1.136444, 1.081127, 1.121398, 1.082959, 1.128253, 1.06426, 1.11639, 1.025807, 1.011497, 1.063513, 1.060187, 1.058835, 1.118891, 1.068831, 1.143079, 1.107277, 1.098932, 1.052066, 1.073298, 1.044593, 1.146473, 1.132807, 1.029061, 1.054522, 1.08497, 1.094603, 1.120818, 1.02858, 1.081127, 1.073448, 1.119762, 1.064558, 1.044207, 1.055226, 1.062786, 1.113716, 1.100452, 1.079042, 1.056833, 1.032144, 1.007042, 1.058388, 1.075866, 1.128087, 1.061978, 1.059737, 1.055484, 1.059742, 1.076156, 1.065153, 1.027571, 1.123901, 1.063536, 1.031363, 1.113458, 1.142363, 1.117237, 1.058257, 1.061694, 1.055018, 1.071555, 1.13332, 1.124594, 1.053635, 1.132066, 1.111131, 1.148623, 1.130685, 1.065068, 1.077647, 1.129319, 1.008816, 1.067597, 1.03092, 1.137125, 1.030973, 1.065026, 1.119257, 1.090011, 1.069657, 1.120206, 1.072935, 1.124141, 1.086289, 1.122673, 1.119336, 1.119648, 1.116329, 0.957442, 1.122671, 1.116916, 1.106679, 1.137512, 1.161479, 1.156284, 1.136513, 1.112763, 1.134997, 1.13308, 1.107197, 1.061741, 1.023797, 1.011669, 1.066815, 1.013814, 1.169, 1.145702, 1.084709, 1.122883, 1.126997, 1.119651, 1.128838, 1.13198, 1.141565, 1.094427, 1.143095, 1.020558, 1.089627, 1.131129, 1.12934, 1.126335, 1.011581, 1.113213, 1.086592, 1.181029, 1.088518, 1.148077, 1.09047, 1.12058, 1.068698, 1.135547, 1.117814, 1.009991, 1.076253, 1.071158, 1.060359, 1.060462, 1.058306, 1.149835, 1.069687, 1.132411, 1.138124, 1.06548, 1.149729, 1.083765, 1.061521, 1.143057, 1.11001, 1.060058, 1.027635, 1.070738, 1.077871, 1.09434, 1.176252, 1.107902, 1.129278, 1.093066, 1.06014, 1.047972, 1.062484, 1.062018, 1.094949, 1.140503, 1.124624, 1.12272, 1.069289, 1.125298, 1.122638, 1.089262, 1.067556, 1.072497, 1.123856, 1.048736, 1.123981, 1.090913, 1.066796, 1.056964, 1.105488, 1.071623, 1.130681, 1.1289, 1.130277, 1.086228, 1.116613, 1.088334, 1.062592, 1.140639, 1.077957, 1.072193, 1.072172, 1.096617, 1.095072, 1.061647, 1.135066, 1.161218, 1.156782, 1.093625, 1.001081, 1.070644, 1.070999, 1.112291, 1.059105, 1.067273, 1.069294, 1.135916, 1.127367, 1.03587, 1.064458, 1.068726, 1.138758, 1.087207, 1.163117, 1.088998, 1.072658, 1.134471, 1.112007, 1.122698, 1.156265, 1.12138, 1.065805, 1.153063, 1.099553, 1.088954, 1.065047, 1.018299, 1.120103, 1.081486, 1.127663, 1.081527, 1.13097, 1.032412, 1.04527, 1.072001, 1.130569, 1.071135, 1.003754, 1.037896, 1.129166, 1.068778, 1.083612, 1.129519, 1.121201, 1.084852, 1.184746, 1.134353, 1.139424, 1.079614, 1.088075, 1.084295, 1.122154, 1.119094, 1.084445, 1.004457, 1.130463, 1.030409, 1.061573, 1.090155, 1.057382, 1.13703, 1.071181, 1.030928, 1.054783, 1.058532, 1.157448, 1.053871, 1.066313, 1.149194, 1.067567, 1.063819, 1.064777, 1.160238, 1.099442, 1.086897, 1.064064, 1.029475, 1.133431, 1.144239, 1.090273, 1.068226, 1.121906, 1.131776, 1.192635, 1.137924, 1.06775, 1.137811, 1.073438, 1.151698, 1.128889, 1.126805, 1.059991, 1.086046, 1.055147, 1.098178, 1.171638, 1.084798, 1.126136, 1.103278, 1.002382, 1.140681, 1.086528, 1.139364, 1.122936, 1.144875, 1.128339, 1.089472, 1.121366, 1.121167, 1.15399, 1.1284, 1.13898, 1.10923, 1.087108, 1.088424, 1.0594, 1.090767, 1.133291, 1.133749, 1.117454, 1.094389, 1.124141, 1.111995, 1.127916, 1.016737, 1.029157, 1.001109, 1.154315, 1.113806, 1.046275, 1.061798, 1.142391, 1.116759, 1.082259, 1.061544, 1.153499, 1.153435, 1.007915, 1.071324, 1.149094, 1.072775, 1.154378, 1.127018, 1.047361, 1.068048, 1.094762, 1.129884, 1.135887, 1.151578, 1.066886, 1.071075, 1.018495, 1.12919, 1.065985, 1.158743, 1.071374, 1.133099, 1.008734, 1.136939, 1.069871, 1.125668, 1.124065, 1.145389, 1.073185, 1.118825, 1.151151, 1.066016, 1.085914, 1.013823, 1.034435, 1.127381, 1.042062, 1.068509, 1.064475, 1.154392, 1.130878, 1.086512, 1.146719, 1.135278, 1.125074, 1.12918, 1.135801, 1.148321, 1.03284, 1.041348, 1.132239, 1.163842, 1.071392, 1.06245, 1.164736, 1.035224, 1.02989, 0.962358, 1.139029, 1.032893, 1.043677, 1.089807, 1.026129, 1.006953, 1.113229, 1.076879, 1.088968, 1.093896, 1.105934, 1.075891, 1.071769, 1.074039, 1.032289, 1.078868, 1.084045, 1.062088, 1.160879, 1.076171, 1.135439, 1.097103, 1.07044, 1.152798, 1.049074, 1.133439, 1.018703, 1.075425, 1.075793, 1.068145, 1.082067, 1.069785, 1.099963, 1.05271, 1.036859, 1.07614, 1.066935, 1.066178, 1.159826, 1.089405, 1.128339, 1.118843, 1.075844, 1.13425, 1.071525, 1.072053, 1.166248, 1.064317, 1.014344, 1.096532, 1.013267, 1.075222, 1.07016, 1.14036, 1.141531, 1.07261, 1.016955, 1.055337, 1.011208, 1.100881, 1.164461, 1.136086, 1.012999, 1.009599, 1.061324, 1.087463, 1.143462, 1.016203, 1.140268, 1.038799, 1.041698, 1.136308, 1.138646, 1.137786, 1.094018, 1.189781, 1.071971, 1.141465, 1.132261, 1.089366, 1.016623, 1.081539, 1.070147, 1.099765, 1.152674, 1.135247, 1.064293, 1.159473, 1.054361, 1.076075, 1.165235, 1.014119, 1.017434, 1.143395, 1.058749, 1.189964, 1.055562, 1.082151, 1.145216, 1.157104, 1.058135, 1.15367, 1.139667, 1.13318, 1.135603, 1.138522, 1.09448, 1.031337, 1.086541, 1.160779, 1.136544, 1.043841, 1.126313, 1.149874, 1.01351, 1.068373, 1.133094, 1.043746, 1.130158, 1.017926, 1.115554, 1.070921, 1.076619, 1.072262, 1.068588, 1.143341, 1.126875, 1.068912, 1.140065, 1.02403, 1.077297, 1.070067, 1.146176, 1.119796, 1.159705, 1.150866, 1.090147, 1.073002, 1.014572, 1.145599, 1.133796, 1.15713, 1.158133, 1.072622, 1.139252, 1.158979, 1.07566, 1.162168, 1.147289, 1.126726, 1.124237, 1.07719, 1.178694, 1.074096, 1.132234, 1.140665, 1.043885, 1.084005, 1.064956, 1.165028, 1.041211, 1.173419, 1.100109, 1.158403, 1.085772, 1.157907, 1.139447, 1.151109, 1.132555, 1.124943, 1.000926, 1.082028, 1.166533, 1.091465, 1.160653, 1.078338, 1.073978, 1.139961, 1.091305, 1.019168, 1.050357, 1.078533, 1.094479, 1.074195, 1.153589, 1.128683, 1.11987, 1.072332, 1.094413, 1.147152, 1.063207, 1.072875, 1.072935, 1.14845, 1.077363, 1.07871, 1.070628, 1.03499, 1.146248, 1.143994, 1.004311, 1.156377, 1.12804, 1.124202, 1.136241, 1.010097, 1.128905, 1.120857, 1.140627, 1.136205, 1.135038, 1.065725, 1.099862, 1.160269, 1.126523, 1.158728, 1.170493, 1.076047, 1.137476, 1.165203, 1.114351, 1.139622, 1.09845, 1.096925, 1.069757, 1.154176, 0.983935, 1.165176, 1.180903, 1.097557, 1.140522, 1.140188, 1.171962, 1.113032, 1.152122, 1.147444, 1.129788, 1.130782, 1.071388, 1.149627, 1.133813, 1.129782, 1.17509, 1.076177, 1.080742, 1.171487, 1.078629, 1.070531, 1.128269, 1.148621, 1.06918, 1.119468, 
map_string - wren: 1.130285, 1.109015, 1.104248, 1.103799, 1.100473, 1.093838, 1.097903, 1.103081, 1.102309, 1.100227, 1.093675, 1.107161, 1.096154, 1.098908, 1.095657, 1.099583, 1.095162, 1.102693, 1.102841, 1.105374, 1.098433, 1.101687, 1.098292, 1.095254, 1.099332, 1.107209, 1.100557, 1.104265, 1.104798, 1.096142, 1.098772, 1.107438, 1.102376, 1.096773, 1.110986, 1.094559, 1.092633, 1.10021, 1.108161, 1.22828, 1.093919, 1.091141, 1.092581, 1.101405, 1.093795, 1.090581, 1.096455, 1.089826, 1.105041, 1.093867, 1.223126, 1.114213, 1.093456, 1.09643, 1.09873, 1.090473, 1.096434, 1.091993, 1.095147, 1.101068, 1.097071, 1.096988, 1.089179, 1.10576, 1.112872, 1.104541, 1.099344, 1.090525, 1.099449, 1.090928, 1.098752, 1.090154, 1.097667, 1.087808, 1.089095, 1.093026, 1.096442, 1.090986, 1.092886, 1.095671, 1.100124, 1.087475, 1.089709, 1.087476, 1.097855, 1.093027, 1.092768, 1.095196, 1.093485, 1.111801, 1.174189, 1.09479, 1.100036, 1.096836, 1.095448, 1.101908, 1.098916, 1.096808, 1.092354, 1.092797, 1.099584, 1.102, 1.090563, 1.098014, 1.088321, 1.09785, 1.09438, 1.094701, 1.096502, 1.103068, 1.097335, 1.092903, 1.096015, 1.09607, 1.090414, 1.089993, 1.097524, 1.093087, 1.08593, 1.090225, 1.104057, 1.097045, 1.094879, 1.097068, 1.097624, 1.092919, 1.10457, 1.092969, 1.088123, 1.1011, 1.097746, 1.094828, 1.094281, 1.092329, 1.104158, 1.095593, 1.089805, 1.097644, 1.100222, 1.100556, 1.105929, 1.085322, 1.092722, 1.098902, 1.088676, 1.088787, 1.104942, 1.106851, 1.090395, 1.106162, 1.08687, 1.095597, 1.100563, 1.098273, 1.109661, 1.111121, 1.088941, 1.117239, 1.099335, 1.091054, 1.097366, 1.091717, 1.111003, 1.090698, 1.095914, 1.101429, 1.085077, 1.095015, 1.091743, 1.098838, 1.086561, 1.091121, 1.118063, 1.113277, 1.089209, 1.09436, 1.114511, 1.122001, 1.108545, 1.094975, 1.108906, 1.094894, 1.092049, 1.089786, 1.099047, 1.100412, 1.089129, 1.098519, 1.095962, 1.097501, 1.227357, 1.099633, 1.100349, 1.110612, 1.099005, 1.094673, 1.101765, 1.106817, 1.101724, 1.094396, 1.096313, 1.104517, 1.100518, 1.101813, 1.10245, 1.109075, 1.105599, 1.100703, 1.107364, 1.115666, 1.118651, 1.107166, 1.110722, 1.114041, 1.110948, 1.105478, 1.107115, 1.104452, 1.109251, 1.098962, 1.091571, 1.100712, 1.096444, 1.100487, 1.107307, 1.103965, 1.107535, 1.112148, 1.105283, 1.100131, 1.100709, 1.104001, 1.096952, 1.103233, 1.101803, 1.105297, 1.102335, 1.0895, 1.098146, 1.104567, 1.123197, 1.099499, 1.107409, 1.106256, 1.101959, 1.101799, 1.098652, 1.105086, 1.103099, 1.096166, 1.101622, 1.088974, 1.105092, 1.106147, 1.108572, 1.107539, 1.0984, 1.09678, 1.095859, 1.098806, 1.098943, 1.104549, 1.097368, 1.095192, 1.101364, 1.098158, 1.099015, 1.096375, 1.101916, 1.094452, 1.086881, 1.106172, 1.105252, 1.09638, 1.106783, 1.106381, 1.104415, 1.107514, 1.096516, 1.102138, 1.10202, 1.105652, 1.114669, 1.09921, 1.098071, 1.106661, 1.104892, 1.097182, 1.102422, 1.095662, 1.112922, 1.147739, 1.103801, 1.10621, 1.098924, 1.102532, 1.098442, 1.104365, 1.102122, 1.105332, 1.101596, 1.103026, 1.11009, 1.103523, 1.102019, 1.153774, 1.10507, 1.100078, 1.107777, 1.109866, 1.106573, 1.105103, 1.093183, 1.106802, 1.096229, 1.101599, 1.100502, 1.097557, 1.115516, 1.108759, 1.107481, 1.097271, 1.099294, 1.102955, 1.101615, 1.105588, 1.100338, 1.097684, 1.087931, 1.096898, 1.102855, 1.106738, 1.09946, 1.106276, 1.100825, 1.100805, 1.09966, 1.094642, 1.102451, 1.096543, 1.117718, 1.09932, 1.108065, 1.10416, 1.097947, 1.09629, 1.106532, 1.090405, 1.103713, 1.08903, 1.106975, 1.110491, 1.10645, 1.106796, 1.098717, 1.104959, 1.110886, 1.104458, 1.104804, 1.105617, 1.109565, 1.101493, 1.101636, 1.106813, 1.103882, 1.101348, 1.104785, 1.107947, 1.088426, 1.085171, 1.092958, 1.095048, 1.099908, 1.093102, 1.095292, 1.093212, 1.099456, 1.094332, 1.099243, 1.09581, 1.100621, 1.10623, 1.092564, 1.104478, 1.09501, 1.106337, 1.098536, 1.101398, 1.099792, 1.101159, 1.108257, 1.156361, 1.109144, 1.087481, 1.094379, 1.0906, 1.091728, 1.105993, 1.110824, 1.096059, 1.098951, 1.093686, 1.092196, 1.095747, 1.09868, 1.110579, 1.096856, 1.106783, 1.109357, 1.109216, 1.116298, 1.105303, 1.09864, 1.112496, 1.108964, 1.103768, 1.102178, 1.099314, 1.10517, 1.105692, 1.098409, 1.099076, 1.102564, 1.100339, 1.088989, 1.095989, 1.101445, 1.094598, 1.097337, 1.104101, 1.113974, 1.11275, 1.098287, 1.102343, 1.09514, 1.094358, 1.105299, 1.090418, 1.109464, 1.099442, 1.11772, 1.102765, 1.09349, 1.098855, 1.106126, 1.096107, 1.097496, 1.09982, 1.103882, 1.094574, 1.096057, 1.100155, 1.1043, 1.10088, 1.088664, 1.097515, 1.102142, 1.103993, 1.097901, 1.102662, 1.098194, 1.104879, 1.101158, 1.113098, 1.099084, 1.093568, 1.097653, 1.09509, 1.105261, 1.092203, 1.105542, 1.088962, 1.101055, 1.097163, 1.089108, 1.093872, 1.099982, 1.087728, 1.099987, 1.102175, 1.105152, 1.100249, 1.095349, 1.098665, 1.102372, 1.104019, 1.094358, 1.09664, 1.094072, 1.096684, 1.183474, 1.0973, 1.106685, 1.108686, 1.10377, 1.099599, 1.096792, 1.102924, 1.096906, 1.096836, 1.094829, 1.095885, 1.090888, 1.098699, 1.090931, 1.093984, 1.099765, 1.096316, 1.105272, 1.087546, 1.109413, 1.117328, 1.107042, 1.092717, 1.09456, 1.091433, 1.091138, 1.108297, 1.102351, 1.091453, 1.109436, 1.092054, 1.087991, 1.088564, 1.092534, 1.095179, 1.101538, 1.094993, 1.090634, 1.086579, 1.100111, 1.0902, 1.089603, 1.093159, 1.090162, 1.096677, 1.09162, 1.090774, 1.092967, 1.094342, 1.096052, 1.095722, 1.106122, 1.100057, 1.095808, 1.093442, 1.084344, 1.086585, 1.088796, 1.086368, 1.097953, 1.098151, 1.091008, 1.088906, 1.089795, 1.093367, 1.086489, 1.097895, 1.096881, 1.088964, 1.094773, 1.095435, 1.086974, 1.095994, 1.087793, 1.091745, 1.097551, 1.092313, 1.100911, 1.093957, 1.092484, 1.094117, 1.112106, 1.113778, 1.110299, 1.100898, 1.139848, 1.100401, 1.11163, 1.091653, 1.107838, 1.100224, 1.09859, 1.096797, 1.097352, 1.104779, 1.109393, 1.112686, 1.11096, 1.105278, 1.098614, 1.208582, 1.097252, 1.093136, 1.097316, 1.092689, 1.103357, 1.105878, 1.088818, 1.089386, 1.087154, 1.092861, 1.097048, 1.087454, 1.093626, 1.094691, 1.098273, 1.094025, 1.094177, 1.09676, 1.107219, 1.109513, 1.100342, 1.097683, 1.11179, 1.09895, 1.089111, 1.092709, 1.091405, 1.101964, 1.090173, 1.097703, 1.09365, 1.099161, 1.096274, 1.10176, 1.094633, 1.098446, 1.080458, 1.084643, 1.091672, 1.088865, 1.099537, 1.098875, 1.09267, 1.090994, 1.098415, 1.097583, 1.09345, 1.090735, 1.09521, 1.110606, 1.151053, 1.103316, 1.09897, 1.093264, 1.099843, 1.099714, 1.09684, 1.091314, 1.077839, 1.100665, 1.095264, 1.090763, 1.100719, 1.100237, 1.110898, 1.109918, 1.110995, 1.099862, 1.107282, 1.115852, 1.105665, 1.116096, 1.103019, 1.108282, 1.103801, 1.109047, 1.099019, 1.105011, 1.105868, 1.101508, 1.112011, 1.097711, 1.098367, 1.093293, 1.104661, 1.118678, 1.097862, 1.102197, 1.093656, 1.099712, 1.099697, 1.103571, 1.092432, 1.111981, 1.09945, 1.101866, 1.097081, 1.107415, 1.097921, 1.127558, 1.102302, 1.104639, 1.104607, 1.098155, 1.09278, 1.104688, 1.097427, 1.089281, 1.091771, 1.096828, 1.113969, 1.088567, 1.135739, 1.097001, 1.108277, 1.097064, 1.104545, 1.09156, 1.095484, 1.104673, 1.099897, 1.096777, 1.094885, 1.103972, 1.093837, 1.093186, 1.10138, 1.10411, 1.114326, 1.101696, 1.107725, 1.118885, 1.089929, 1.094386, 1.088097, 1.170168, 1.101929, 1.09785, 1.094871, 1.087504, 1.08994, 1.089654, 1.093396, 1.087491, 1.09223, 1.098695, 1.091088, 1.089594, 1.108797, 1.1086, 1.092239, 1.088768, 1.093911, 1.095925, 1.093993, 1.091998, 1.090199, 1.090351, 1.093758, 1.097375, 1.088808, 1.091062, 1.089912, 1.100104, 1.098856, 1.112218, 1.102425, 1.111008, 1.098962, 1.115706, 1.096195, 1.111143, 1.112994, 1.111946, 1.102923, 1.099061, 1.112921, 1.12071, 1.104153, 1.107664, 1.090547, 1.101376, 1.099356, 1.100293, 1.096735, 1.094968, 1.109522, 1.093089, 1.104271, 1.103022, 1.094966, 1.108571, 1.106711, 1.100113, 1.115024, 1.104389, 1.114745, 1.104921, 1.112456, 1.122877, 1.177584, 1.091339, 1.093542, 1.093023, 1.091919, 1.102093, 1.091719, 1.096745, 1.110134, 1.098076, 1.094431, 1.092345, 1.091515, 1.092915, 1.091536, 1.097981, 1.095683, 1.0908, 1.09703, 1.097329, 1.099371, 1.100513, 1.098478, 1.093854, 1.094368, 1.098167, 1.094409, 1.091585, 1.088889, 1.095632, 1.085444, 1.088971, 1.094484, 1.095219, 1.097764, 1.098114, 1.095817, 1.095449, 1.0952, 1.094448, 1.102902, 1.232743, 1.110164, 1.09805, 1.126839, 1.098555, 1.083865, 1.09912, 1.096041, 1.133043, 1.096618, 1.094224, 1.105354, 1.112797, 1.113475, 1.117007, 1.105223, 1.121443, 1.106998, 1.115092, 1.103314, 1.116742, 1.114605, 1.101981, 1.110541, 1.108279, 1.100957, 1.116431, 1.110734, 1.09482, 1.094415, 1.117148, 1.099807, 1.103686, 1.112875, 1.104206, 1.098711, 1.10117, 1.099272, 1.095375, 1.105083, 1.107335, 1.089699, 1.093966, 1.100582, 1.096994, 1.085258, 1.089931, 1.099344, 1.097687, 1.104567, 1.107439, 1.112354, 1.10719, 1.10041, 1.107051, 1.096968, 1.109213, 1.096028, 1.203646, 1.094541, 1.097274, 1.090115, 1.09036, 1.110697, 1.092232, 1.100543, 1.101197, 1.100445, 1.100936, 1.113849, 1.098102, 1.100798, 1.103109, 1.109116, 1.107443, 1.103055, 1.101952, 1.093493, 1.098043, 1.108696, 1.102395, 1.100839, 1.105483, 1.106285, 1.090434, 1.1037, 1.111314, 1.088646, 1.090477, 1.095204, 1.091157, 1.092995, 1.096697, 1.097712, 1.097741, 1.091741, 1.096029, 1.09093, 1.098879, 1.097997, 1.102152, 1.088974, 1.100566, 1.089806, 1.103102, 1.093298, 1.09369, 1.1002, 1.109256, 1.088955, 1.094409, 1.098328, 1.093286, 1.09369, 1.089202, 1.094806, 1.148373, 1.10132, 1.096984, 1.0915, 1.094202, 1.109314, 1.102386, 1.103401, 1.113829, 1.108888, 1.106166, 1.205429, 1.154928, 1.102183, 1.113866, 1.119944, 1.109272, 1.112778, 1.102557, 1.112298, 1.109111, 1.114099, 1.111364, 1.103268, 1.096003, 1.095061, 1.099946, 1.10825, 1.116562, 1.104945, 1.115354, 1.164842, 1.115237, 1.102251, 1.103452, 1.104435, 1.114296, 1.111271, 1.099552, 1.108643, 1.102331, 1.092783, 1.111558, 1.11102, 1.104965, 1.112395, 1.10302, 1.105774, 1.101168, 1.107128, 1.090027, 
